filename,chroma_vector,rms,centroid_points,bandwidth,rolloff_points,zero_crossings,Bpm,time_duration,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
10,0.707371175289154,0.019928904250264168,111.15635497558435,148.47155735184592,176.20308489345666,0.005555392865873534,117.45383522727273,35.59650793650793,-557.3826293945312,98.3439712524414,74.98036193847656,47.01776885986328,24.80587387084961,14.269766807556152,14.607537269592285,19.854896545410156,23.061267852783203,20.400571823120117,12.833102226257324,4.646767616271973,0.17202837765216827,0.9413196444511414,5.024473190307617,8.69489860534668,9.069841384887695,5.888166427612305,1.353577971458435,-1.6392890214920044
11,0.7773465514183044,0.049004118889570236,88.15144940085648,139.62968891516536,136.45250822368422,0.0036444871945488723,117.45383522727273,30.859501133786846,-461.2888488769531,71.16661834716797,56.89927291870117,39.92128372192383,26.328353881835938,19.651039123535156,19.492944717407227,22.349088668823242,23.998138427734375,21.9605712890625,16.58535385131836,10.339078903198242,5.945228576660156,4.649140357971191,5.6719746589660645,7.021438121795654,6.957427978515625,5.097211837768555,2.477999448776245,0.6602609753608704
12,0.6909306645393372,0.00631912425160408,211.47286165045148,269.0845214126516,538.9465133478367,0.011480804224951204,135.99917763157896,35.66603174603175,-654.7601928710938,145.4075164794922,92.89994049072266,33.44817352294922,-7.571251392364502,-17.510517120361328,-1.636701226234436,22.35487937927246,36.27757263183594,32.0369987487793,14.632960319519043,-3.291724681854248,-10.823599815368652,-5.58504056930542,6.061398506164551,14.62585163116455,14.382560729980469,6.717872142791748,-1.878103494644165,-5.0940399169921875
13,0.7428392171859741,0.08765820413827896,75.5429805559123,127.86434567212626,106.70820756392045,0.003647841416396104,135.99917763157896,35.736009070294784,-410.7048034667969,69.93099975585938,55.368568420410156,38.177574157714844,24.932512283325195,19.20827865600586,20.140827178955078,23.575166702270508,24.9198055267334,21.882204055786133,15.485552787780762,8.95130443572998,5.373782634735107,5.763185024261475,8.638641357421875,11.251352310180664,11.472793579101562,9.05988597869873,5.550157070159912,3.0125393867492676
14,0.787061333656311,0.023261405527591705,120.4554201888743,221.5414464583172,191.4008123224432,0.00498237114448052,135.99917763157896,35.736009070294784,-547.555908203125,115.93856811523438,74.80677795410156,28.967151641845703,-1.256330966949463,-6.130122661590576,9.383650779724121,30.29375457763672,41.510196685791016,36.60420608520508,20.22744369506836,3.439188003540039,-4.271267414093018,-0.7907918691635132,8.427804946899414,15.173081398010254,14.443778038024902,7.419060707092285,-0.22674886882305145,-2.950347900390625
15,0.75569748878479,0.08512752503156662,71.98515626862287,100.26650216730283,117.3372960036737,0.0036144587179728713,117.45383522727273,30.79002267573696,-437.6098327636719,83.51075744628906,69.78196716308594,52.50897216796875,37.188072204589844,27.392473220825195,23.516199111938477,23.228979110717773,23.199989318847656,21.03925895690918,16.396760940551758,10.734594345092773,6.102329254150391,3.786240339279175,3.652601957321167,4.466475486755371,4.836802005767822,4.105637550354004,2.6275646686553955,1.3470960855484009
16,0.7646600604057312,0.013899610377848148,103.90146262615832,167.69044017783185,166.2133519030579,0.004164845274886142,135.99917763157896,35.66603174603175,-563.8096313476562,88.39093780517578,65.81655883789062,38.99360656738281,18.020538330078125,8.751361846923828,10.57162857055664,17.704341888427734,23.097156524658203,22.460763931274414,16.13613510131836,8.018671989440918,2.5608203411102295,1.9137256145477295,4.947531223297119,8.479562759399414,9.627330780029297,7.639422416687012,4.0728373527526855,1.4060800075531006
17,0.7635049819946289,0.07998038828372955,60.90331293899721,100.16477643568601,84.18502553586293,0.003207156978357381,117.45383522727273,20.898004535147393,-449.1155700683594,58.216434478759766,50.29850387573242,40.871341705322266,33.3524284362793,29.456289291381836,28.494125366210938,28.128000259399414,26.027801513671875,21.361623764038086,15.221976280212402,9.809313774108887,6.9776716232299805,7.098874568939209,8.92890453338623,10.479195594787598,10.267021179199219,8.136813163757324,5.186550617218018,2.938000440597534
18,0.7523496150970459,0.05437641590833664,77.74403501276211,118.55230623258306,117.76071648848684,0.0035684915413533836,117.45383522727273,30.859501133786846,-460.8674011230469,74.90638732910156,62.319984436035156,46.272003173828125,31.597728729248047,21.68680191040039,17.40108871459961,17.168231964111328,18.204179763793945,18.129127502441406,16.03241539001465,12.54753303527832,9.093771934509277,6.845368385314941,6.075303554534912,6.180948734283447,6.237130641937256,5.651987075805664,4.490799903869629,3.305819034576416
19,0.763259768486023,0.014314637519419193,107.48827801755398,164.41546052535313,179.24255093119714,0.004250620120364346,135.99917763157896,35.66603174603175,-611.3958740234375,126.38863372802734,89.90838623046875,47.19300079345703,14.873464584350586,1.9892734289169312,6.582702159881592,18.580236434936523,26.728849411010742,25.143409729003906,15.611001968383789,4.859594345092773,-0.7406249046325684,0.6885900497436523,6.04053258895874,10.153738021850586,9.697990417480469,5.228989601135254,0.24031540751457214,-1.7447551488876343
20,0.7730811834335327,0.045481108129024506,68.72423365868758,106.0565926025902,105.75694416150587,0.0032203007863428946,117.45383522727273,35.59650793650793,-489.1241149902344,70.7364730834961,60.11149215698242,46.94818878173828,35.473419189453125,28.13260841369629,24.762676239013672,23.237573623657227,21.097780227661133,17.1453914642334,12.03269100189209,7.576432704925537,5.379812717437744,5.720504283905029,7.4012322425842285,8.592973709106445,8.04781436920166,5.850819110870361,3.2485122680664062,1.7323635816574097
21,0.7664635181427002,0.016517795622348785,117.94493413117914,177.28418221433617,222.88523760931483,0.004779076239569961,135.99917763157896,36.153514739229024,-546.6301879882812,95.02503204345703,69.66803741455078,39.277381896972656,15.11001205444336,3.870530605316162,5.203621864318848,13.043211936950684,19.739547729492188,20.418643951416016,15.083416938781738,7.5701727867126465,2.451528549194336,2.039128541946411,5.292705059051514,9.03091812133789,10.330375671386719,8.397799491882324,4.77916955947876,1.987716555595398
22,0.7331458330154419,0.006256244610995054,115.97940215736342,168.28675408729842,190.6374663612007,0.005222534735394537,117.45383522727273,30.581043083900227,-686.748291015625,131.30838012695312,91.8536148071289,45.72057342529297,11.065282821655273,-2.1919708251953125,3.834334135055542,18.134679794311523,28.351022720336914,27.86217498779297,18.318309783935547,6.793984413146973,0.18143825232982635,0.7951647043228149,5.777251243591309,10.036651611328125,10.165178298950195,6.496175289154053,2.1716670989990234,0.34516608715057373
23,0.6627278327941895,0.027188898995518684,136.95585106027315,188.25991815800603,229.22480972358463,0.007491723304372197,117.45383522727273,20.689024943310656,-549.0452270507812,131.4926300048828,90.17133331298828,42.70258712768555,8.433993339538574,-2.758892297744751,5.701091766357422,21.036638259887695,29.836301803588867,25.94705581665039,12.852770805358887,-0.2566368281841278,-5.425580024719238,-1.057218074798584,7.865292072296143,13.997117042541504,12.923194885253906,5.811988830566406,-2.06231427192688,-5.450142860412598
24,0.7587499022483826,0.0707976445555687,72.701519003091,116.58048412404202,113.56277579522168,0.003519845612891207,117.45383522727273,31.13800453514739,-451.443359375,81.0025863647461,64.90753936767578,45.75471496582031,30.478012084960938,22.92737579345703,22.455066680908203,24.945335388183594,25.692832946777344,22.231679916381836,15.402093887329102,8.282370567321777,3.8979270458221436,3.287839651107788,5.115819931030273,6.8675689697265625,6.674801826477051,4.482542037963867,1.835829496383667,0.591559648513794
25,0.7666521668434143,0.01772959716618061,103.20791367283316,166.12602567558025,170.6092247596154,0.004173945261571056,117.45383522727273,35.59650793650793,-569.3987426757812,109.50519561767578,78.39923095703125,42.58221435546875,16.5518798828125,7.611280918121338,12.998000144958496,23.03636360168457,27.8515625,23.228229522705078,12.150629043579102,1.6265374422073364,-2.561215400695801,0.4881685972213745,6.895572662353516,11.274625778198242,10.552498817443848,5.686861038208008,0.39405563473701477,-1.8356678485870361
26,0.7427687048912048,0.07419611513614655,94.1123638470983,136.2830552934852,160.34373981231371,0.004360329731743666,117.45383522727273,31.13800453514739,-414.2532653808594,63.072593688964844,53.337764739990234,41.15488052368164,30.10573387145996,22.653886795043945,19.186908721923828,18.278621673583984,17.793949127197266,16.160804748535156,13.104260444641113,9.527261734008789,6.7272467613220215,5.512414455413818,5.754195690155029,6.57705020904541,6.9708123207092285,6.393975257873535,5.002250671386719,3.4203293323516846
27,0.7668456435203552,0.05302681773900986,83.71358021265443,133.82986913003316,127.55589535361842,0.0036749588815789473,117.45383522727273,30.859501133786846,-412.6347351074219,61.45827102661133,51.055233001708984,38.2939338684082,27.597461700439453,21.68364143371582,20.520864486694336,21.799121856689453,22.515762329101562,20.700218200683594,16.322418212890625,10.98636531829834,6.741830825805664,4.815201759338379,5.012319564819336,6.055131912231445,6.520211696624756,5.7246270179748535,4.022423267364502,2.4087908267974854
28,0.7536202073097229,0.02690497599542141,88.66000555806609,126.82282323316247,144.18626307000565,0.003950873890672206,117.45383522727273,30.72,-563.570556640625,112.89558410644531,85.22879028320312,51.968650817871094,25.268753051757812,12.314188003540039,12.642473220825195,19.681438446044922,25.28652000427246,24.449554443359375,17.456995010375977,8.60268497467041,2.746914863586426,2.1184420585632324,5.291421413421631,8.672663688659668,9.186352729797363,6.242701053619385,1.7968248128890991,-1.3048219680786133
29,0.7709630131721497,0.029005862772464752,98.39384871495663,154.1739977673435,159.49882199411434,0.004076726157110826,135.99917763157896,36.22353741496599,-520.04931640625,96.84773254394531,71.53800964355469,41.63724899291992,18.588544845581055,8.75615119934082,10.962851524353027,18.35789680480957,23.137775421142578,21.119049072265625,13.512669563293457,5.188444137573242,0.9478849768638611,2.388364791870117,7.262336730957031,11.425838470458984,11.795989036560059,8.255107879638672,3.359029769897461,0.29447296261787415
30,0.6876752376556396,0.023043129593133926,159.444230558277,220.08543724683042,335.16135880968875,0.008020990364243807,117.45383522727273,35.59650793650793,-518.241455078125,126.33029174804688,84.90835571289062,37.75189971923828,4.6361494064331055,-4.558942794799805,6.155949592590332,23.15395736694336,32.44900894165039,27.899093627929688,13.514605522155762,-0.8243778347969055,-6.702942848205566,-2.4692482948303223,6.668004512786865,13.114596366882324,12.358695030212402,5.615762710571289,-1.8050447702407837,-4.769253730773926
31,0.7700962424278259,0.03252192214131355,94.02664851470435,159.11189516015008,136.13411500691282,0.004010132868412492,135.99917763157896,35.66603174603175,-505.20452880859375,96.10961151123047,70.30460357666016,40.14534378051758,17.52992057800293,8.99571418762207,13.133667945861816,22.49557113647461,28.572986602783203,26.715116500854492,18.11061668395996,8.031078338623047,1.8888176679611206,1.8018465042114258,5.743894100189209,9.486957550048828,9.71694564819336,6.138838291168213,1.3023250102996826,-1.4860548973083496
32,0.7503858804702759,0.022717373445630074,153.21207073123958,225.73673109114696,301.00952227858653,0.007253057396714379,135.99917763157896,35.66603174603175,-520.1289672851562,107.25797271728516,70.96630859375,29.87456703186035,1.5065873861312866,-5.393367767333984,5.574920177459717,22.21233558654785,31.9046688079834,28.948976516723633,16.72304344177246,3.9997897148132324,-1.5463682413101196,1.8483564853668213,9.779570579528809,15.528050422668457,14.92853832244873,8.85675048828125,1.9443778991699219,-1.1372507810592651
33,0.7413718700408936,0.04540228843688965,88.05885024794328,127.60900665462255,148.9107586364283,0.004136312713391503,117.45383522727273,30.581043083900227,-500.69110107421875,111.53173828125,85.00545501708984,52.988258361816406,26.927684783935547,13.740459442138672,13.291219711303711,19.573898315429688,24.814125061035156,23.931182861328125,16.780874252319336,7.255826950073242,0.21950379014015198,-1.6019662618637085,1.0897737741470337,5.171508312225342,7.439306259155273,6.613256931304932,3.7681620121002197,1.1760929822921753
34,0.754581093788147,0.01101212203502655,104.81220693738985,175.6679399853873,152.2754336281525,0.004500475380304243,117.45383522727273,28.98253968253968,-636.8322143554688,125.51693725585938,85.06803894042969,39.617401123046875,8.671525001525879,1.406506896018982,12.963960647583008,29.259963989257812,36.62646484375,29.914752960205078,14.217927932739258,-0.10581978410482407,-5.067142486572266,-0.009392102248966694,9.030502319335938,14.39871883392334,12.31615161895752,4.953980922698975,-1.9312974214553833,-3.602811574935913
35,0.6748001575469971,0.028430340811610222,169.94095686212884,237.07847916818199,370.4850848833925,0.009172689537604906,135.99917763157896,35.94453514739229,-504.9966125488281,126.79002380371094,83.11040496826172,34.286678314208984,1.6331902742385864,-4.864758491516113,9.310173988342285,28.458589553833008,37.324615478515625,30.1374568939209,12.63111686706543,-3.414707660675049,-8.744176864624023,-2.3855669498443604,8.830534934997559,15.908758163452148,14.06738567352295,5.4418439865112305,-3.3020122051239014,-6.206466197967529
36,0.7730255722999573,0.03594769164919853,82.58429252896939,141.78075745390478,129.6746271306818,0.0035076983563311686,135.99917763157896,35.736009070294784,-475.39703369140625,68.61083984375,54.29343032836914,37.35969543457031,24.245119094848633,18.491287231445312,19.363737106323242,22.926637649536133,24.732227325439453,22.428112030029297,16.77665901184082,10.662810325622559,6.938092231750488,6.585753440856934,8.325260162353516,9.734079360961914,8.987028121948242,6.011745929718018,2.359985589981079,0.007620139978826046
37,0.7504533529281616,0.04258722811937332,84.62275498025075,131.93796418946485,135.9391690578921,0.0038182153778485253,117.45383522727273,34.63002267573696,-502.73626708984375,103.16343688964844,77.69557189941406,47.73684310913086,24.839927673339844,15.243949890136719,17.406356811523438,24.082496643066406,27.334299087524414,23.249797821044922,13.616637229919434,3.8989014625549316,-0.7978876233100891,0.9913516044616699,6.557272911071777,11.251398086547852,11.721500396728516,7.9192118644714355,2.696261405944824,-0.47677263617515564
38,0.7593133449554443,0.01096883974969387,132.03120007816005,173.9739895390519,241.68743583010763,0.0049960317928625375,117.45383522727273,30.72,-613.9376220703125,112.4181137084961,80.56123352050781,42.90620040893555,13.873041152954102,1.5361207723617554,4.551232814788818,14.532657623291016,21.909149169921875,21.438152313232422,14.21162223815918,5.516326427459717,0.5477845072746277,1.0322853326797485,4.77318811416626,7.919206619262695,7.965358734130859,5.294435024261475,2.3945553302764893,1.6444259881973267
39,0.7627184987068176,0.013543041422963142,100.57984728671111,159.53592452290232,156.63759111194696,0.003843666131262199,135.99917763157896,35.66603174603175,-631.08935546875,134.13980102539062,95.55109405517578,49.77397155761719,14.011004447937012,-1.490447998046875,2.5293829441070557,16.396833419799805,28.044191360473633,29.768468856811523,21.488157272338867,9.137911796569824,-0.08096136897802353,-2.2957959175109863,1.3513551950454712,6.440027713775635,8.757182121276855,7.008962631225586,3.0923995971679688,0.1768527626991272
40,0.768058717250824,0.00923796184360981,119.2153702002645,195.06817371020034,200.0609625433741,0.0045649294654659615,117.45383522727273,35.10902494331066,-624.7317504882812,119.87922668457031,81.7685317993164,38.14783477783203,7.143610954284668,-1.9260340929031372,7.681663990020752,23.743209838867188,33.285865783691406,30.12421989440918,17.29983901977539,3.57145619392395,-3.0913398265838623,-0.5153552889823914,7.153528690338135,13.13891315460205,12.94864273071289,7.081086158752441,-0.018918301910161972,-3.569397211074829
41,0.7633424997329712,0.037150852382183075,138.67811460720273,215.7302178285541,286.51046263238123,0.006199103417843389,135.99917763157896,36.153514739229024,-504.4035339355469,113.62395477294922,76.21729278564453,33.87708282470703,4.65917444229126,-2.420482873916626,8.931022644042969,26.07137107849121,35.82803726196289,32.135108947753906,18.41645622253418,3.8928210735321045,-3.12886118888855,-0.3886939585208893,7.805241107940674,14.37427043914795,14.523362159729004,8.552166938781738,0.8646309971809387,-3.6347124576568604
42,0.7691088318824768,0.056416407227516174,85.40534348361763,131.90403320738093,124.86169608661994,0.0038324030312907433,117.45383522727273,35.59650793650793,-478.29034423828125,81.67628479003906,63.756080627441406,42.74606704711914,26.794588088989258,20.2142333984375,21.747575759887695,26.100704193115234,27.573822021484375,23.467527389526367,15.270037651062012,7.145998477935791,2.9456818103790283,3.760481595993042,7.512967109680176,10.629613876342773,10.502472877502441,7.062748432159424,2.5290920734405518,-0.32336318492889404
43,0.6756431460380554,0.004164042416960001,188.02259701987865,266.5732218438431,481.6444506706567,0.010844575014193792,117.45383522727273,30.650521541950113,-708.4473876953125,154.64706420898438,98.25782775878906,35.281166076660156,-6.767110347747803,-14.972638130187988,3.7005796432495117,29.12745475769043,41.666690826416016,33.77640151977539,12.641599655151367,-6.791260242462158,-12.75732707977295,-4.026530742645264,10.7020845413208,19.981931686401367,17.742218017578125,6.718469142913818,-4.588920593261719,-8.557038307189941
44,0.690459132194519,0.04777263477444649,115.99160777870426,172.89790595263855,177.81606577963294,0.005620603573738681,135.99917763157896,35.87501133786848,-422.5941162109375,80.63518524169922,61.01272964477539,37.89275360107422,20.18759536743164,12.828883171081543,14.834417343139648,20.737112045288086,24.267898559570312,21.99530601501465,14.827869415283203,6.741093635559082,1.8399513959884644,1.7629915475845337,4.985357761383057,8.2157621383667,8.744305610656738,6.117447853088379,2.1324756145477295,-0.643734335899353
45,0.7656363248825073,0.037735871970653534,75.46867842217247,117.51006649214806,120.93550248579545,0.0036256468141233765,135.99917763157896,35.736009070294784,-520.3445434570312,82.06941223144531,66.18679809570312,46.847042083740234,30.806856155395508,22.021747589111328,20.172325134277344,21.647098541259766,22.166807174682617,19.36061668395996,13.806443214416504,8.123176574707031,4.929996013641357,5.095380783081055,7.352792263031006,9.362671852111816,9.355263710021973,7.207006931304932,4.303194999694824,2.4128565788269043
46,0.6544134020805359,0.07660987973213196,311.2508357698225,216.07065894404988,528.7566462271839,0.029878738184485006,117.45383522727273,35.59650793650793,-506.0633239746094,214.9864959716797,135.41383361816406,44.89271926879883,-19.108217239379883,-37.94995880126953,-19.029804229736328,12.702099800109863,32.140628814697266,28.691186904907227,9.493327140808105,-9.07878303527832,-14.298338890075684,-5.176463603973389,8.90151596069336,16.567506790161133,12.9413423538208,2.1737492084503174,-6.906619071960449,-7.946269989013672
47,0.7641661167144775,0.03520478680729866,93.4869118488255,168.5921075709831,127.6611328125,0.0043254023862908395,135.99917763157896,36.22353741496599,-484.4898986816406,84.27560424804688,61.04734420776367,34.43265914916992,15.45710277557373,9.754565238952637,15.24157428741455,24.340198516845703,29.074668884277344,25.77631187438965,16.627304077148438,7.43491792678833,3.4137489795684814,5.840030193328857,11.618551254272461,15.742537498474121,14.764960289001465,8.923979759216309,1.6606940031051636,-2.9139344692230225
48,0.759838342666626,0.033014435321092606,93.41323321493267,144.98160494899085,149.2833830180921,0.004053101503759399,117.45383522727273,30.859501133786846,-510.6557312011719,100.3818130493164,74.6668472290039,44.455413818359375,21.48567008972168,12.160883903503418,15.022700309753418,22.799083709716797,27.40383529663086,24.65833282470703,15.994027137756348,6.51871395111084,1.1325716972351074,1.394090175628662,5.029773712158203,8.043012619018555,7.679777145385742,4.148278713226318,0.07396223396062851,-1.6731375455856323
49,0.7809642553329468,0.09750592708587646,53.22056368420286,83.51702594376444,77.71350938564534,0.0029588882711960637,117.45383522727273,30.650521541950113,-443.30828857421875,57.321075439453125,51.196495056152344,43.213539123535156,35.562374114990234,29.742145538330078,26.102893829345703,23.97667121887207,22.257957458496094,20.098188400268555,17.326452255249023,14.395259857177734,11.965804100036621,10.44357967376709,9.746840476989746,9.411921501159668,8.926104545593262,8.046146392822266,6.897725582122803,5.824549198150635
50,0.7835806608200073,0.022969018667936325,129.71652134059048,210.84561723429056,247.52655626120438,0.00462180166232073,117.45383522727273,35.59650793650793,-548.1669921875,129.61386108398438,85.4497299194336,35.229400634765625,0.13424310088157654,-9.198348045349121,3.0235745906829834,22.29949188232422,33.70198059082031,30.565881729125977,16.881492614746094,2.761845827102661,-3.195451021194458,0.6848058700561523,9.18320083618164,14.848873138427734,13.497135162353516,6.6611175537109375,-0.30036449432373047,-2.556845188140869
51,0.7476233839988708,0.02418554201722145,165.86498884024712,243.32857169769315,419.43603515625,0.008638773336038961,135.99917763157896,35.736009070294784,-508.8641357421875,91.95149230957031,59.78605270385742,24.014625549316406,0.6558367609977722,-2.5762994289398193,10.397734642028809,27.621829986572266,36.94762420654297,33.05448913574219,19.515378952026367,5.225076198577881,-1.9162957668304443,0.23141677677631378,7.644434452056885,13.759377479553223,14.20984935760498,9.3859224319458,3.387704610824585,0.5585987567901611
52,0.7783949375152588,0.03159411996603012,64.76470473354418,107.76649092317125,96.37710156755337,0.0029249499717011644,135.99917763157896,35.87501133786848,-549.3302612304688,89.90880584716797,70.59688568115234,47.455562591552734,28.99704933166504,20.14468002319336,20.360248565673828,24.800195693969727,27.582534790039062,25.174232482910156,17.983489990234375,9.44982624053955,3.4954662322998047,2.083334445953369,4.329186916351318,7.481536388397217,8.902176856994629,7.669001579284668,4.8396196365356445,2.4024364948272705
53,0.7675654888153076,0.01617935672402382,117.62591191302822,198.5998223473614,189.60987058799608,0.005010204029765777,135.99917763157896,35.66603174603175,-565.0465087890625,110.30210876464844,75.61127471923828,36.44098663330078,9.477750778198242,2.9141428470611572,13.082192420959473,28.033327102661133,35.51109313964844,30.167213439941406,15.691207885742188,1.144684076309204,-5.5327253341674805,-2.4310102462768555,5.954244613647461,12.555859565734863,12.743621826171875,7.056977272033691,0.09861695766448975,-3.2136638164520264
54,0.7743228077888489,0.11900854855775833,62.39474461147546,79.35195820041949,96.85037944250162,0.0035602914565712428,135.99917763157896,35.66603174603175,-437.85491943359375,67.15583038330078,61.0633544921875,52.75458526611328,44.01558303833008,36.1672477722168,29.769668579101562,24.665796279907227,20.348142623901367,16.4196834564209,12.845427513122559,9.89697265625,7.885501861572266,6.878199577331543,6.601859092712402,6.585163593292236,6.414979457855225,5.937278747558594,5.282910346984863,4.711365222930908
55,0.7466115951538086,0.01671540178358555,111.00236787128675,174.9313208681733,183.44601456527883,0.004421392238131123,117.45383522727273,30.79002267573696,-516.7385864257812,73.95957946777344,55.574676513671875,34.08308029174805,18.00346565246582,11.994867324829102,14.954081535339355,21.431108474731445,25.268545150756836,23.157350540161133,16.061986923217773,7.940914630889893,2.87363600730896,2.542130470275879,5.560824871063232,8.815544128417969,9.690667152404785,7.644415855407715,4.209861755371094,1.63910973072052
56,0.7670871615409851,0.09072478860616684,70.84378481631286,97.07750692203214,109.34112923156069,0.0037171158812136862,135.99917763157896,35.94453514739229,-417.2713317871094,64.75202941894531,57.67604446411133,48.33922576904297,38.998931884765625,31.29505157470703,25.810102462768555,22.057594299316406,19.058862686157227,16.0480899810791,12.864922523498535,9.908934593200684,7.738859176635742,6.62738037109375,6.357125759124756,6.352783679962158,6.047037601470947,5.209249973297119,4.033349514007568,2.9642510414123535
57,0.7621791362762451,0.026551363989710808,108.30782360259181,145.83095859616085,192.30968128551137,0.00442084770698052,135.99917763157896,35.736009070294784,-542.725341796875,102.19943237304688,77.74349975585938,47.93620681762695,23.138687133789062,9.775877952575684,8.045098304748535,12.947664260864258,17.9117374420166,18.61196517944336,14.776390075683594,9.314148902893066,5.716477394104004,5.611712455749512,7.9773359298706055,10.234909057617188,10.238502502441406,7.694339752197266,4.12933349609375,1.6280561685562134
